ID_Commande,Date_Commande,Date_Expedition,ID_Client,ID_Produit,Quantite,Prix_Unitaire
44555,2019-10-01,2019-10-08,1089,755,1,"874,794"
44555,2019-10-01,2019-10-08,1089,761,1,"419,4589"
44555,2019-10-01,2019-10-08,1089,768,1,"419,4589"
44555,2019-10-01,2019-10-08,1089,725,2,"183,9382"
44555,2019-10-01,2019-10-08,1089,759,1,"419,4589"
44555,2019-10-01,2019-10-08,1089,751,3,"2146,962"
44555,2019-10-01,2019-10-08,1089,757,2,"874,794"
44555,2019-10-01,2019-10-08,1089,763,5,"419,4589"
44555,2019-10-01,2019-10-08,1089,767,1,"419,4589"
44555,2019-10-01,2019-10-08,1089,729,2,"183,9382"
44556,2019-10-01,2019-10-08,371,715,5,"28,8404"
44556,2019-10-01,2019-10-08,371,743,1,"714,7043"
44556,2019-10-01,2019-10-08,371,708,4,"20,1865"
44556,2019-10-01,2019-10-08,371,741,1,"818,7"
44556,2019-10-01,2019-10-08,371,716,3,"28,8404"
44556,2019-10-01,2019-10-08,371,771,4,"2039,994"
44556,2019-10-01,2019-10-08,371,712,3,"5,1865"
44556,2019-10-01,2019-10-08,371,714,3,"28,8404"
44556,2019-10-01,2019-10-08,371,775,2,"2024,994"
44556,2019-10-01,2019-10-08,371,710,1,"5,7"
44556,2019-10-01,2019-10-08,371,711,3,"20,1865"
44556,2019-10-01,2019-10-08,371,778,2,"2024,994"
44556,2019-10-01,2019-10-08,371,774,2,"2039,994"
44556,2019-10-01,2019-10-08,371,773,2,"2039,994"
44556,2019-10-01,2019-10-08,371,772,2,"2039,994"
44556,2019-10-01,2019-10-08,371,707,4,"20,1865"
44557,2019-10-01,2019-10-08,1945,755,2,"874,794"
44557,2019-10-01,2019-10-08,1945,767,2,"419,4589"
44557,2019-10-01,2019-10-08,1945,725,3,"183,9382"
44557,2019-10-01,2019-10-08,1945,750,1,"2146,962"
44557,2019-10-01,2019-10-08,1945,760,4,"419,4589"
44557,2019-10-01,2019-10-08,1945,754,1,"874,794"
44557,2019-10-01,2019-10-08,1945,752,1,"2146,962"
44557,2019-10-01,2019-10-08,1945,757,2,"874,794"
44557,2019-10-01,2019-10-08,1945,729,1,"183,9382"
44557,2019-10-01,2019-10-08,1945,770,1,"419,4589"
44557,2019-10-01,2019-10-08,1945,764,1,"419,4589"
44557,2019-10-01,2019-10-08,1945,722,1,"178,5808"
44557,2019-10-01,2019-10-08,1945,766,1,"419,4589"
44557,2019-10-01,2019-10-08,1945,769,1,"419,4589"
44557,2019-10-01,2019-10-08,1945,756,1,"874,794"
44557,2019-10-01,2019-10-08,1945,751,2,"2146,962"
44557,2019-10-01,2019-10-08,1945,762,3,"419,4589"
44557,2019-10-01,2019-10-08,1945,758,1,"874,794"
44557,2019-10-01,2019-10-08,1945,730,1,"183,9382"
44557,2019-10-01,2019-10-08,1945,749,3,"2146,962"
44557,2019-10-01,2019-10-08,1945,765,1,"419,4589"
44558,2019-10-01,2019-10-08,845,765,2,"419,4589"
44559,2019-10-01,2019-10-08,973,708,3,"20,1865"
44559,2019-10-01,2019-10-08,973,707,1,"20,1865"
44559,2019-10-01,2019-10-08,973,762,3,"419,4589"
44559,2019-10-01,2019-10-08,973,726,2,"183,9382"
44559,2019-10-01,2019-10-08,973,756,2,"874,794"
44559,2019-10-01,2019-10-08,973,760,3,"419,4589"
44559,2019-10-01,2019-10-08,973,730,1,"183,9382"
44559,2019-10-01,2019-10-08,973,754,3,"874,794"
44559,2019-10-01,2019-10-08,973,765,4,"419,4589"
44559,2019-10-01,2019-10-08,973,714,2,"28,8404"
44559,2019-10-01,2019-10-08,973,716,1,"28,8404"
44559,2019-10-01,2019-10-08,973,749,2,"2146,962"
44559,2019-10-01,2019-10-08,973,722,2,"178,5808"
44559,2019-10-01,2019-10-08,973,715,6,"28,8404"
44559,2019-10-01,2019-10-08,973,768,1,"419,4589"
44559,2019-10-01,2019-10-08,973,725,3,"183,9382"
44559,2019-10-01,2019-10-08,973,758,2,"874,794"
44559,2019-10-01,2019-10-08,973,766,1,"419,4589"
44559,2019-10-01,2019-10-08,973,738,1,"178,5808"
44559,2019-10-01,2019-10-08,973,712,4,"5,1865"
44560,2019-10-01,2019-10-08,959,736,1,"178,5808"
44560,2019-10-01,2019-10-08,959,718,1,"758,0759"
44561,2019-10-01,2019-10-08,963,747,1,"714,7043"
44561,2019-10-01,2019-10-08,963,778,3,"2024,994"
44561,2019-10-01,2019-10-08,963,745,2,"809,76"
44561,2019-10-01,2019-10-08,963,741,2,"818,7"
44561,2019-10-01,2019-10-08,963,748,2,"722,5949"
44561,2019-10-01,2019-10-08,963,773,3,"2039,994"
44561,2019-10-01,2019-10-08,963,772,5,"2039,994"
44561,2019-10-01,2019-10-08,963,771,2,"2039,994"
44561,2019-10-01,2019-10-08,963,776,5,"2024,994"
44561,2019-10-01,2019-10-08,963,709,3,"5,7"
44562,2019-10-01,2019-10-08,1349,763,4,"419,4589"
44562,2019-10-01,2019-10-08,1349,765,2,"419,4589"
44562,2019-10-01,2019-10-08,1349,764,2,"419,4589"
44562,2019-10-01,2019-10-08,1349,770,2,"419,4589"
44562,2019-10-01,2019-10-08,1349,762,5,"419,4589"
44562,2019-10-01,2019-10-08,1349,766,1,"419,4589"
44562,2019-10-01,2019-10-08,1349,767,2,"419,4589"
44562,2019-10-01,2019-10-08,1349,726,2,"183,9382"
44562,2019-10-01,2019-10-08,1349,756,2,"874,794"
44562,2019-10-01,2019-10-08,1349,753,2,"2146,962"
44562,2019-10-01,2019-10-08,1349,755,1,"874,794"
44562,2019-10-01,2019-10-08,1349,730,1,"183,9382"
44562,2019-10-01,2019-10-08,1349,754,2,"874,794"
44562,2019-10-01,2019-10-08,1349,768,2,"419,4589"
44562,2019-10-01,2019-10-08,1349,729,3,"183,9382"
44562,2019-10-01,2019-10-08,1349,725,1,"183,9382"
44562,2019-10-01,2019-10-08,1349,733,1,"356,898"
44562,2019-10-01,2019-10-08,1349,722,3,"178,5808"
44563,2019-10-01,2019-10-08,599,712,3,"5,1865"
44563,2019-10-01,2019-10-08,599,770,2,"419,4589"
44563,2019-10-01,2019-10-08,599,753,3,"2146,962"
44563,2019-10-01,2019-10-08,599,729,1,"183,9382"
44563,2019-10-01,2019-10-08,599,763,5,"419,4589"
44563,2019-10-01,2019-10-08,599,767,4,"419,4589"
44563,2019-10-01,2019-10-08,599,752,2,"2146,962"
44563,2019-10-01,2019-10-08,599,757,2,"874,794"
44563,2019-10-01,2019-10-08,599,755,2,"874,794"
44563,2019-10-01,2019-10-08,599,751,1,"2146,962"
44563,2019-10-01,2019-10-08,599,715,2,"28,8404"
44563,2019-10-01,2019-10-08,599,759,6,"419,4589"
44563,2019-10-01,2019-10-08,599,707,1,"20,1865"
44563,2019-10-01,2019-10-08,599,766,3,"419,4589"
44563,2019-10-01,2019-10-08,599,708,2,"20,1865"
44563,2019-10-01,2019-10-08,599,756,2,"874,794"
44563,2019-10-01,2019-10-08,599,711,2,"20,1865"
44563,2019-10-01,2019-10-08,599,761,6,"419,4589"
44563,2019-10-01,2019-10-08,599,754,3,"874,794"
44563,2019-10-01,2019-10-08,599,725,1,"183,9382"
44563,2019-10-01,2019-10-08,599,750,4,"2146,962"
44563,2019-10-01,2019-10-08,599,738,4,"178,5808"
44563,2019-10-01,2019-10-08,599,732,3,"356,898"
44563,2019-10-01,2019-10-08,599,769,1,"419,4589"
44563,2019-10-01,2019-10-08,599,768,1,"419,4589"
44563,2019-10-01,2019-10-08,599,758,3,"874,794"
44563,2019-10-01,2019-10-08,599,762,2,"419,4589"
44563,2019-10-01,2019-10-08,599,765,2,"419,4589"
44564,2019-10-01,2019-10-08,1107,756,5,"874,794"
44564,2019-10-01,2019-10-08,1107,730,1,"183,9382"
44564,2019-10-01,2019-10-08,1107,751,3,"2146,962"
44564,2019-10-01,2019-10-08,1107,762,1,"419,4589"
44564,2019-10-01,2019-10-08,1107,714,1,"28,8404"
44564,2019-10-01,2019-10-08,1107,767,1,"419,4589"
44564,2019-10-01,2019-10-08,1107,766,1,"419,4589"
44564,2019-10-01,2019-10-08,1107,729,3,"183,9382"
44564,2019-10-01,2019-10-08,1107,716,1,"28,8404"
44564,2019-10-01,2019-10-08,1107,752,1,"2146,962"
44564,2019-10-01,2019-10-08,1107,749,1,"2146,962"
44564,2019-10-01,2019-10-08,1107,758,1,"874,794"
44564,2019-10-01,2019-10-08,1107,726,5,"183,9382"
44564,2019-10-01,2019-10-08,1107,722,5,"178,5808"
44564,2019-10-01,2019-10-08,1107,754,2,"874,794"
44564,2019-10-01,2019-10-08,1107,753,3,"2146,962"
44564,2019-10-01,2019-10-08,1107,763,1,"419,4589"
44564,2019-10-01,2019-10-08,1107,732,1,"356,898"
44564,2019-10-01,2019-10-08,1107,755,1,"874,794"
44564,2019-10-01,2019-10-08,1107,725,1,"183,9382"
44564,2019-10-01,2019-10-08,1107,750,1,"2146,962"
44564,2019-10-01,2019-10-08,1107,760,2,"419,4589"
44564,2019-10-01,2019-10-08,1107,764,3,"419,4589"
44564,2019-10-01,2019-10-08,1107,765,1,"419,4589"
44565,2019-10-01,2019-10-08,897,770,1,"419,4589"
44565,2019-10-01,2019-10-08,897,758,1,"874,794"
44565,2019-10-01,2019-10-08,897,760,2,"419,4589"
44565,2019-10-01,2019-10-08,897,715,1,"28,8404"
44566,2019-10-01,2019-10-08,935,743,1,"714,7043"
44566,2019-10-01,2019-10-08,935,708,1,"20,1865"
44566,2019-10-01,2019-10-08,935,711,3,"20,1865"
44566,2019-10-01,2019-10-08,935,774,2,"2039,994"
44566,2019-10-01,2019-10-08,935,715,2,"28,8404"
44566,2019-10-01,2019-10-08,935,778,2,"2024,994"
44566,2019-10-01,2019-10-08,935,716,2,"28,8404"
44566,2019-10-01,2019-10-08,935,772,2,"2039,994"
44566,2019-10-01,2019-10-08,935,777,2,"2024,994"
44566,2019-10-01,2019-10-08,935,712,1,"5,1865"
44566,2019-10-01,2019-10-08,935,771,4,"2039,994"
44566,2019-10-01,2019-10-08,935,748,1,"722,5949"
44566,2019-10-01,2019-10-08,935,707,2,"20,1865"
44566,2019-10-01,2019-10-08,935,773,4,"2039,994"
44566,2019-10-01,2019-10-08,935,776,2,"2024,994"
44567,2019-10-01,2019-10-08,367,775,4,"2024,994"
44567,2019-10-01,2019-10-08,367,773,2,"2039,994"
44567,2019-10-01,2019-10-08,367,709,6,"5,7"
44567,2019-10-01,2019-10-08,367,715,4,"28,8404"
44567,2019-10-01,2019-10-08,367,774,3,"2039,994"
44567,2019-10-01,2019-10-08,367,777,3,"2024,994"
44567,2019-10-01,2019-10-08,367,776,2,"2024,994"
44567,2019-10-01,2019-10-08,367,778,2,"2024,994"
44567,2019-10-01,2019-10-08,367,712,7,"5,1865"
44567,2019-10-01,2019-10-08,367,710,3,"5,7"
44567,2019-10-01,2019-10-08,367,771,4,"2039,994"
44567,2019-10-01,2019-10-08,367,772,3,"2039,994"
44568,2019-10-01,2019-10-08,759,742,1,"722,5949"
44568,2019-10-01,2019-10-08,759,739,1,"722,5949"
44568,2019-10-01,2019-10-08,759,744,1,"809,76"
44569,2019-10-01,2019-10-08,347,747,2,"714,7043"
44569,2019-10-01,2019-10-08,347,714,1,"28,8404"
44569,2019-10-01,2019-10-08,347,711,6,"20,1865"
44569,2019-10-01,2019-10-08,347,772,5,"2039,994"
44569,2019-10-01,2019-10-08,347,742,1,"722,5949"
44569,2019-10-01,2019-10-08,347,708,4,"20,1865"
44569,2019-10-01,2019-10-08,347,743,2,"714,7043"
44569,2019-10-01,2019-10-08,347,775,2,"2024,994"
44569,2019-10-01,2019-10-08,347,712,2,"5,1865"
44569,2019-10-01,2019-10-08,347,716,3,"28,8404"
44569,2019-10-01,2019-10-08,347,778,3,"2024,994"
44569,2019-10-01,2019-10-08,347,748,2,"722,5949"
44569,2019-10-01,2019-10-08,347,741,1,"818,7"
44569,2019-10-01,2019-10-08,347,774,2,"2039,994"
44569,2019-10-01,2019-10-08,347,715,2,"28,8404"
44570,2019-10-01,2019-10-08,1173,726,2,"183,9382"
44570,2019-10-01,2019-10-08,1173,760,2,"419,4589"
44570,2019-10-01,2019-10-08,1173,767,2,"419,4589"
44570,2019-10-01,2019-10-08,1173,761,1,"419,4589"
44570,2019-10-01,2019-10-08,1173,769,1,"419,4589"
44570,2019-10-01,2019-10-08,1173,751,2,"2146,962"
44570,2019-10-01,2019-10-08,1173,749,3,"2146,962"
44570,2019-10-01,2019-10-08,1173,712,3,"5,1865"
44570,2019-10-01,2019-10-08,1173,753,4,"2146,962"
44570,2019-10-01,2019-10-08,1173,768,3,"419,4589"
44570,2019-10-01,2019-10-08,1173,764,3,"419,4589"
44570,2019-10-01,2019-10-08,1173,763,2,"419,4589"
44570,2019-10-01,2019-10-08,1173,750,3,"2146,962"
44570,2019-10-01,2019-10-08,1173,755,3,"874,794"
44570,2019-10-01,2019-10-08,1173,732,4,"356,898"
44570,2019-10-01,2019-10-08,1173,711,3,"20,1865"
44570,2019-10-01,2019-10-08,1173,766,1,"419,4589"
44570,2019-10-01,2019-10-08,1173,729,2,"183,9382"
44570,2019-10-01,2019-10-08,1173,708,5,"20,1865"
44570,2019-10-01,2019-10-08,1173,754,1,"874,794"
44570,2019-10-01,2019-10-08,1173,725,3,"183,9382"
44570,2019-10-01,2019-10-08,1173,707,4,"20,1865"
44570,2019-10-01,2019-10-08,1173,730,4,"183,9382"
44570,2019-10-01,2019-10-08,1173,756,1,"874,794"
44570,2019-10-01,2019-10-08,1173,716,2,"28,8404"
44570,2019-10-01,2019-10-08,1173,738,3,"178,5808"
44570,2019-10-01,2019-10-08,1173,758,5,"874,794"
44570,2019-10-01,2019-10-08,1173,715,2,"28,8404"
44570,2019-10-01,2019-10-08,1173,759,4,"419,4589"
44570,2019-10-01,2019-10-08,1173,752,3,"2146,962"
44570,2019-10-01,2019-10-08,1173,757,5,"874,794"
44570,2019-10-01,2019-10-08,1173,762,2,"419,4589"
44740,2019-10-31,2019-11-07,543,715,2,"28,8404"
44740,2019-10-31,2019-11-07,543,761,2,"419,4589"
44740,2019-10-31,2019-11-07,543,758,1,"874,794"
44740,2019-10-31,2019-11-07,543,763,2,"419,4589"
44740,2019-10-31,2019-11-07,543,770,1,"419,4589"
44740,2019-10-31,2019-11-07,543,754,2,"874,794"
44740,2019-10-31,2019-11-07,543,725,1,"183,9382"
44740,2019-10-31,2019-11-07,543,762,2,"419,4589"
44740,2019-10-31,2019-11-07,543,760,2,"419,4589"
44741,2019-10-31,2019-11-07,631,773,1,"2039,994"
44741,2019-10-31,2019-11-07,631,774,1,"2039,994"
44742,2019-10-31,2019-11-07,1357,730,1,"183,9382"
44742,2019-10-31,2019-11-07,1357,711,8,"20,1865"
44742,2019-10-31,2019-11-07,1357,754,3,"874,794"
44742,2019-10-31,2019-11-07,1357,766,4,"419,4589"
44742,2019-10-31,2019-11-07,1357,725,2,"183,9382"
44742,2019-10-31,2019-11-07,1357,715,10,"28,8404"
44742,2019-10-31,2019-11-07,1357,768,3,"419,4589"
44742,2019-10-31,2019-11-07,1357,726,3,"183,9382"
44742,2019-10-31,2019-11-07,1357,758,3,"874,794"
44742,2019-10-31,2019-11-07,1357,712,12,"5,0136"
44742,2019-10-31,2019-11-07,1357,707,3,"20,1865"
44742,2019-10-31,2019-11-07,1357,770,6,"419,4589"
44742,2019-10-31,2019-11-07,1357,716,6,"28,8404"
44742,2019-10-31,2019-11-07,1357,714,2,"28,8404"
44742,2019-10-31,2019-11-07,1357,765,8,"419,4589"
44742,2019-10-31,2019-11-07,1357,755,4,"874,794"
44742,2019-10-31,2019-11-07,1357,760,5,"419,4589"
44742,2019-10-31,2019-11-07,1357,708,6,"20,1865"
44742,2019-10-31,2019-11-07,1357,763,2,"419,4589"
44742,2019-10-31,2019-11-07,1357,762,10,"419,4589"
44742,2019-10-31,2019-11-07,1357,729,3,"183,9382"
44742,2019-10-31,2019-11-07,1357,732,1,"356,898"
44742,2019-10-31,2019-11-07,1357,749,1,"2146,962"
44742,2019-10-31,2019-11-07,1357,722,1,"178,5808"
44742,2019-10-31,2019-11-07,1357,733,1,"356,898"
44742,2019-10-31,2019-11-07,1357,753,4,"2146,962"
44742,2019-10-31,2019-11-07,1357,764,3,"419,4589"
44743,2019-10-31,2019-11-07,611,777,8,"2024,994"
44743,2019-10-31,2019-11-07,611,774,2,"2039,994"
44743,2019-10-31,2019-11-07,611,776,6,"2024,994"
44743,2019-10-31,2019-11-07,611,742,2,"722,5949"
44743,2019-10-31,2019-11-07,611,741,1,"818,7"
44743,2019-10-31,2019-11-07,611,747,2,"714,7043"
44743,2019-10-31,2019-11-07,611,709,2,"5,7"
44743,2019-10-31,2019-11-07,611,773,3,"2039,994"
44744,2019-10-31,2019-11-07,811,749,2,"2146,962"
44744,2019-10-31,2019-11-07,811,712,3,"5,1865"
44744,2019-10-31,2019-11-07,811,711,1,"20,1865"
44744,2019-10-31,2019-11-07,811,716,5,"28,8404"
44744,2019-10-31,2019-11-07,811,768,1,"419,4589"
44744,2019-10-31,2019-11-07,811,762,3,"419,4589"
44744,2019-10-31,2019-11-07,811,764,1,"419,4589"
44744,2019-10-31,2019-11-07,811,708,6,"20,1865"
44744,2019-10-31,2019-11-07,811,759,3,"419,4589"
44744,2019-10-31,2019-11-07,811,751,2,"2146,962"
44744,2019-10-31,2019-11-07,811,769,1,"419,4589"
44744,2019-10-31,2019-11-07,811,765,2,"419,4589"
44744,2019-10-31,2019-11-07,811,754,2,"874,794"
44744,2019-10-31,2019-11-07,811,753,1,"2146,962"
44744,2019-10-31,2019-11-07,811,752,1,"2146,962"
44744,2019-10-31,2019-11-07,811,770,1,"419,4589"
44744,2019-10-31,2019-11-07,811,761,2,"419,4589"
44744,2019-10-31,2019-11-07,811,758,2,"874,794"
44744,2019-10-31,2019-11-07,811,755,4,"874,794"
44744,2019-10-31,2019-11-07,811,750,1,"2146,962"
44744,2019-10-31,2019-11-07,811,766,1,"419,4589"
44744,2019-10-31,2019-11-07,811,707,1,"20,1865"
44744,2019-10-31,2019-11-07,811,715,2,"28,8404"
44744,2019-10-31,2019-11-07,811,738,1,"178,5808"
44744,2019-10-31,2019-11-07,811,756,1,"874,794"
44745,2019-10-31,2019-11-07,1321,741,2,"818,7"
44745,2019-10-31,2019-11-07,1321,745,1,"809,76"
44745,2019-10-31,2019-11-07,1321,743,2,"714,7043"
44745,2019-10-31,2019-11-07,1321,772,4,"2039,994"
44745,2019-10-31,2019-11-07,1321,716,1,"28,8404"
44745,2019-10-31,2019-11-07,1321,711,2,"20,1865"
44745,2019-10-31,2019-11-07,1321,771,3,"2039,994"
44745,2019-10-31,2019-11-07,1321,748,1,"722,5949"
44745,2019-10-31,2019-11-07,1321,778,3,"2024,994"
44745,2019-10-31,2019-11-07,1321,709,3,"5,7"
44745,2019-10-31,2019-11-07,1321,707,3,"20,1865"
44745,2019-10-31,2019-11-07,1321,742,1,"722,5949"
44745,2019-10-31,2019-11-07,1321,715,8,"28,8404"
44745,2019-10-31,2019-11-07,1321,714,3,"28,8404"
44745,2019-10-31,2019-11-07,1321,712,6,"5,1865"
44746,2019-10-31,2019-11-07,997,772,2,"2039,994"
44746,2019-10-31,2019-11-07,997,776,1,"2024,994"
44746,2019-10-31,2019-11-07,997,709,2,"5,7"
44746,2019-10-31,2019-11-07,997,773,2,"2039,994"
44746,2019-10-31,2019-11-07,997,775,1,"2024,994"
44746,2019-10-31,2019-11-07,997,715,1,"28,8404"
44746,2019-10-31,2019-11-07,997,774,1,"2039,994"
44747,2019-10-31,2019-11-07,1363,761,1,"419,4589"
44747,2019-10-31,2019-11-07,1363,712,2,"5,1865"
44747,2019-10-31,2019-11-07,1363,758,4,"874,794"
44747,2019-10-31,2019-11-07,1363,770,2,"419,4589"
44747,2019-10-31,2019-11-07,1363,762,2,"419,4589"
44747,2019-10-31,2019-11-07,1363,765,2,"419,4589"
44747,2019-10-31,2019-11-07,1363,760,1,"419,4589"
44747,2019-10-31,2019-11-07,1363,715,1,"28,8404"
44747,2019-10-31,2019-11-07,1363,754,4,"874,794"
44748,2019-10-31,2019-11-07,341,757,1,"874,794"
44749,2019-10-31,2019-11-07,647,766,1,"419,4589"
44749,2019-10-31,2019-11-07,647,754,3,"874,794"
44749,2019-10-31,2019-11-07,647,769,1,"419,4589"
44749,2019-10-31,2019-11-07,647,714,1,"28,8404"
44749,2019-10-31,2019-11-07,647,716,7,"28,8404"
44749,2019-10-31,2019-11-07,647,738,1,"178,5808"
44749,2019-10-31,2019-11-07,647,768,3,"419,4589"
44749,2019-10-31,2019-11-07,647,750,3,"2146,962"
44749,2019-10-31,2019-11-07,647,725,2,"183,9382"
44749,2019-10-31,2019-11-07,647,732,2,"356,898"
44749,2019-10-31,2019-11-07,647,758,3,"874,794"
44749,2019-10-31,2019-11-07,647,757,4,"874,794"
44749,2019-10-31,2019-11-07,647,765,3,"419,4589"
44749,2019-10-31,2019-11-07,647,752,1,"2146,962"
44749,2019-10-31,2019-11-07,647,711,5,"20,1865"
44749,2019-10-31,2019-11-07,647,763,2,"419,4589"
44749,2019-10-31,2019-11-07,647,762,3,"419,4589"
44749,2019-10-31,2019-11-07,647,761,4,"419,4589"
44749,2019-10-31,2019-11-07,647,722,1,"178,5808"
44749,2019-10-31,2019-11-07,647,751,3,"2146,962"
44749,2019-10-31,2019-11-07,647,756,5,"874,794"
44749,2019-10-31,2019-11-07,647,707,4,"20,1865"
44749,2019-10-31,2019-11-07,647,767,4,"419,4589"
44749,2019-10-31,2019-11-07,647,730,4,"183,9382"
44749,2019-10-31,2019-11-07,647,755,2,"874,794"
44749,2019-10-31,2019-11-07,647,729,3,"183,9382"
44749,2019-10-31,2019-11-07,647,770,3,"419,4589"
44749,2019-10-31,2019-11-07,647,760,2,"419,4589"
44749,2019-10-31,2019-11-07,647,759,1,"419,4589"
44749,2019-10-31,2019-11-07,647,712,8,"5,1865"
44749,2019-10-31,2019-11-07,647,708,5,"20,1865"
44749,2019-10-31,2019-11-07,647,715,3,"28,8404"
44749,2019-10-31,2019-11-07,647,764,3,"419,4589"
44750,2019-10-31,2019-11-07,827,747,6,"714,7043"
44750,2019-10-31,2019-11-07,827,778,6,"2024,994"
44750,2019-10-31,2019-11-07,827,741,3,"818,7"
44750,2019-10-31,2019-11-07,827,775,3,"2024,994"
44750,2019-10-31,2019-11-07,827,772,2,"2039,994"
44750,2019-10-31,2019-11-07,827,776,8,"2024,994"
44750,2019-10-31,2019-11-07,827,777,6,"2024,994"
44750,2019-10-31,2019-11-07,827,739,1,"722,5949"
44750,2019-10-31,2019-11-07,827,745,3,"809,76"
44750,2019-10-31,2019-11-07,827,773,4,"2039,994"
44750,2019-10-31,2019-11-07,827,742,2,"722,5949"
44750,2019-10-31,2019-11-07,827,716,4,"28,8404"
44750,2019-10-31,2019-11-07,827,771,4,"2039,994"
44750,2019-10-31,2019-11-07,827,708,6,"20,1865"
44750,2019-10-31,2019-11-07,827,744,1,"809,76"
44750,2019-10-31,2019-11-07,827,714,5,"28,8404"
44750,2019-10-31,2019-11-07,827,748,3,"722,5949"
44750,2019-10-31,2019-11-07,827,774,2,"2039,994"
44750,2019-10-31,2019-11-07,827,711,3,"20,1865"
44750,2019-10-31,2019-11-07,827,707,3,"20,1865"
44750,2019-10-31,2019-11-07,827,715,6,"28,8404"
44750,2019-10-31,2019-11-07,827,712,8,"5,1865"
44750,2019-10-31,2019-11-07,827,709,5,"5,7"
44750,2019-10-31,2019-11-07,827,743,4,"714,7043"
44751,2019-10-31,2019-11-07,1243,714,4,"28,8404"
44751,2019-10-31,2019-11-07,1243,726,1,"183,9382"
44751,2019-10-31,2019-11-07,1243,722,1,"178,5808"
44752,2019-10-31,2019-11-07,723,760,2,"419,4589"
44752,2019-10-31,2019-11-07,723,765,1,"419,4589"
44752,2019-10-31,2019-11-07,723,763,4,"419,4589"
44752,2019-10-31,2019-11-07,723,715,3,"28,8404"
44752,2019-10-31,2019-11-07,723,712,1,"5,1865"
44752,2019-10-31,2019-11-07,723,758,4,"874,794"
44752,2019-10-31,2019-11-07,723,770,3,"419,4589"
44752,2019-10-31,2019-11-07,723,754,4,"874,794"
44752,2019-10-31,2019-11-07,723,762,4,"419,4589"
44753,2019-10-31,2019-11-07,1307,732,1,"356,898"
44753,2019-10-31,2019-11-07,1307,769,1,"419,4589"
44753,2019-10-31,2019-11-07,1307,717,2,"758,0759"
44754,2019-10-31,2019-11-07,693,758,3,"874,794"
44754,2019-10-31,2019-11-07,693,762,8,"419,4589"
44754,2019-10-31,2019-11-07,693,726,2,"183,9382"
44754,2019-10-31,2019-11-07,693,714,1,"28,8404"
44754,2019-10-31,2019-11-07,693,715,2,"28,8404"
44754,2019-10-31,2019-11-07,693,722,3,"178,5808"
44754,2019-10-31,2019-11-07,693,708,3,"20,1865"
44754,2019-10-31,2019-11-07,693,761,2,"419,4589"
44754,2019-10-31,2019-11-07,693,730,4,"183,9382"
44754,2019-10-31,2019-11-07,693,754,2,"874,794"
44754,2019-10-31,2019-11-07,693,707,1,"20,1865"
44754,2019-10-31,2019-11-07,693,732,1,"356,898"
44754,2019-10-31,2019-11-07,693,716,2,"28,8404"
44754,2019-10-31,2019-11-07,693,711,2,"20,1865"
44755,2019-10-31,2019-11-07,1933,760,1,"419,4589"
44755,2019-10-31,2019-11-07,1933,749,3,"2146,962"
44755,2019-10-31,2019-11-07,1933,764,2,"419,4589"
44755,2019-10-31,2019-11-07,1933,751,1,"2146,962"
44755,2019-10-31,2019-11-07,1933,766,2,"419,4589"
44755,2019-10-31,2019-11-07,1933,708,1,"20,1865"
44755,2019-10-31,2019-11-07,1933,759,1,"419,4589"
44755,2019-10-31,2019-11-07,1933,756,1,"874,794"
44755,2019-10-31,2019-11-07,1933,755,1,"874,794"
44755,2019-10-31,2019-11-07,1933,732,2,"356,898"
44755,2019-10-31,2019-11-07,1933,769,2,"419,4589"
44755,2019-10-31,2019-11-07,1933,767,2,"419,4589"
44755,2019-10-31,2019-11-07,1933,715,2,"28,8404"
44755,2019-10-31,2019-11-07,1933,711,2,"20,1865"
44755,2019-10-31,2019-11-07,1933,753,2,"2146,962"
44755,2019-10-31,2019-11-07,1933,762,4,"419,4589"
44755,2019-10-31,2019-11-07,1933,770,1,"419,4589"
44755,2019-10-31,2019-11-07,1933,752,1,"2146,962"
44755,2019-10-31,2019-11-07,1933,726,4,"183,9382"
44755,2019-10-31,2019-11-07,1933,763,1,"419,4589"
44755,2019-10-31,2019-11-07,1933,730,1,"183,9382"
44755,2019-10-31,2019-11-07,1933,712,1,"5,1865"
44755,2019-10-31,2019-11-07,1933,761,2,"419,4589"
44755,2019-10-31,2019-11-07,1933,750,1,"2146,962"
44755,2019-10-31,2019-11-07,1933,729,1,"183,9382"
44756,2019-10-31,2019-11-07,799,732,4,"356,898"
44756,2019-10-31,2019-11-07,799,760,4,"419,4589"
44756,2019-10-31,2019-11-07,799,716,1,"28,8404"
44756,2019-10-31,2019-11-07,799,756,1,"874,794"
44756,2019-10-31,2019-11-07,799,749,1,"2146,962"
44756,2019-10-31,2019-11-07,799,733,1,"356,898"
44756,2019-10-31,2019-11-07,799,714,2,"28,8404"
44756,2019-10-31,2019-11-07,799,754,2,"874,794"
44756,2019-10-31,2019-11-07,799,755,1,"874,794"
44756,2019-10-31,2019-11-07,799,707,1,"20,1865"
44756,2019-10-31,2019-11-07,799,725,3,"183,9382"
44756,2019-10-31,2019-11-07,799,770,3,"419,4589"
44756,2019-10-31,2019-11-07,799,729,2,"183,9382"
44756,2019-10-31,2019-11-07,799,715,2,"28,8404"
44756,2019-10-31,2019-11-07,799,708,1,"20,1865"
44756,2019-10-31,2019-11-07,799,763,6,"419,4589"
